"","id","vendor_id","pickup_datetime","dropoff_datetime","passenger_count","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration"
"968200","id2486339",2,"2016-04-01 14:23:23","2016-04-01 14:49:10",3,-74.0105209350586,40.7097358703613,-73.9655303955078,40.7628021240234,"N",1547
"911148","id2623450",1,"2016-05-16 08:30:44","2016-05-16 08:59:30",1,-74.0081481933594,40.7056770324707,-73.985710144043,40.745246887207,"N",1726
"763879","id1360693",1,"2016-06-13 08:19:37","2016-06-13 08:31:53",1,-73.9941253662109,40.751091003418,-73.973030090332,40.7591438293457,"N",736
"783989","id3425313",1,"2016-05-28 13:09:52","2016-05-28 13:27:14",1,-74.0009689331055,40.7627754211426,-73.9918212890625,40.7580947875977,"N",1042
"1128792","id0695007",1,"2016-01-18 12:42:33","2016-01-18 12:46:50",1,-73.9813690185547,40.7806167602539,-73.9757614135742,40.7879066467285,"N",257
"118597","id2375459",2,"2016-05-10 21:37:26","2016-05-10 21:41:53",1,-73.9634399414062,40.7654991149902,-73.9555206298828,40.7805480957031,"N",267
"724015","id0022408",1,"2016-03-22 18:19:20","2016-03-22 18:20:27",1,-73.9918746948242,40.748950958252,-73.9964065551758,40.7444152832031,"N",67
"653961","id2681651",2,"2016-04-08 07:37:08","2016-04-08 07:44:47",1,-73.9877319335938,40.7547225952148,-73.9755477905273,40.7546615600586,"N",459
"1078320","id3408631",1,"2016-03-15 12:09:20","2016-03-15 12:58:01",1,-73.8729782104492,40.7740936279297,-73.9944763183594,40.7506561279297,"N",2921
"418500","id1614604",2,"2016-04-10 22:03:04","2016-04-10 22:19:27",1,-73.9597778320312,40.7767601013184,-74.0015563964844,40.7523384094238,"N",983
"659274","id1969869",1,"2016-04-23 16:48:00","2016-04-23 16:55:27",1,-73.9825134277344,40.7734413146973,-73.9679794311523,40.7606964111328,"N",447
"723456","id2588849",2,"2016-01-14 19:09:47","2016-01-14 19:17:54",1,-73.9919204711914,40.7491912841797,-73.9921264648438,40.7386817932129,"N",487
"1203686","id3892795",2,"2016-04-20 12:57:00","2016-04-20 13:02:00",1,-73.9536437988281,40.7799987792969,-73.9500198364258,40.7903213500977,"N",300
"543282","id3273601",2,"2016-01-31 17:15:11","2016-01-31 17:46:14",2,-73.9686584472656,40.7640037536621,-73.9906158447266,40.7157669067383,"N",1863
"796861","id0814562",2,"2016-01-12 17:37:01","2016-01-12 17:53:10",1,-73.9825439453125,40.7453117370605,-73.9906692504883,40.7683868408203,"N",969
"957260","id0459108",2,"2016-06-04 10:58:01","2016-06-04 11:05:55",1,-73.9995498657227,40.733570098877,-73.9798202514648,40.7580108642578,"N",474
"622757","id1948933",2,"2016-02-09 15:20:05","2016-02-09 15:25:28",1,-73.9626388549805,40.7729873657227,-73.9548263549805,40.7674331665039,"N",323
"956647","id3423934",1,"2016-04-30 16:08:41","2016-04-30 16:20:55",2,-73.9770812988281,40.7586936950684,-74.0005187988281,40.742919921875,"N",734
"898163","id0973795",1,"2016-01-16 15:21:50","2016-01-16 15:24:37",1,-73.9603424072266,40.7757987976074,-73.9567794799805,40.7800178527832,"N",167
"385927","id2441672",1,"2016-05-28 22:44:46","2016-05-28 23:05:38",1,-73.9668350219727,40.7619590759277,-73.9168930053711,40.7710876464844,"N",1252
"709552","id0154171",1,"2016-02-22 20:02:47","2016-02-22 20:10:00",1,-74.0114364624023,40.7088432312012,-74.0125350952148,40.7020835876465,"N",433
"320443","id0461907",1,"2016-04-28 16:54:40","2016-04-28 17:09:00",1,-73.9793243408203,40.7558746337891,-73.9874420166016,40.7218589782715,"N",860
"53321","id0123160",2,"2016-04-09 01:38:51","2016-04-09 01:47:33",1,-73.9836349487305,40.7380409240723,-73.9879684448242,40.7239112854004,"N",522
"85080","id2714244",2,"2016-06-25 12:27:30","2016-06-25 12:35:02",1,-73.9863815307617,40.7594795227051,-73.9999237060547,40.7588310241699,"N",452
"439431","id3607159",1,"2016-04-02 21:34:35","2016-04-02 21:49:38",2,-73.9768753051758,40.7474784851074,-73.9240264892578,40.7403984069824,"N",903
"281426","id0672140",2,"2016-04-02 15:48:17","2016-04-02 16:19:54",1,-73.9774322509766,40.7895088195801,-74.0062255859375,40.7395477294922,"N",1897
"942429","id2563201",1,"2016-03-10 20:21:34","2016-03-10 20:28:00",2,-73.9652099609375,40.7603034973145,-73.9402923583984,40.7528915405273,"N",386
"1298964","id0696307",1,"2016-01-12 13:08:38","2016-01-12 13:19:45",1,-74.0053482055664,40.7513427734375,-74.0073394775391,40.7174949645996,"N",667
"220898","id1714841",1,"2016-02-26 19:58:54","2016-02-26 20:15:47",1,-74.0154571533203,40.715877532959,-73.9904098510742,40.7378311157227,"N",1013
"194738","id0903800",2,"2016-04-05 17:03:05","2016-04-05 17:24:03",1,-73.9721908569336,40.7815093994141,-73.9388275146484,40.8047790527344,"N",1258
"245583","id0953419",2,"2016-06-16 01:53:25","2016-06-16 01:59:34",1,-74.0062713623047,40.7334632873535,-74.011474609375,40.7135887145996,"N",369
"1235512","id0499689",2,"2016-04-04 07:50:52","2016-04-04 08:08:40",2,-73.9822158813477,40.7393836975098,-74.0122909545898,40.7046775817871,"N",1068
"232407","id1828022",1,"2016-05-06 02:15:02","2016-05-06 02:17:32",1,-74.0143814086914,40.7139549255371,-74.0164489746094,40.7100601196289,"N",150
"240116","id0279323",2,"2016-06-10 01:23:00","2016-06-10 01:29:18",6,-74.0005264282227,40.7300491333008,-73.9841232299805,40.7373886108398,"N",378
"138084","id1851351",1,"2016-06-29 13:13:06","2016-06-29 13:26:00",2,-73.9596786499023,40.7768440246582,-73.9629821777344,40.7690467834473,"N",774
"1014627","id2788768",2,"2016-03-03 11:00:55","2016-03-03 11:03:24",2,-73.9783630371094,40.7882804870605,-73.9809722900391,40.7822608947754,"N",149
"141180","id0267645",1,"2016-02-07 19:36:11","2016-02-07 19:38:51",1,-73.9814376831055,40.7685737609863,-73.9770584106445,40.7765846252441,"N",160
"409227","id2439893",2,"2016-06-09 14:30:01","2016-06-09 14:40:45",1,-73.9565353393555,40.7751960754395,-73.9524154663086,40.7914352416992,"N",644
"349064","id3858035",1,"2016-06-05 17:20:40","2016-06-05 17:27:51",2,-73.9682006835938,40.7621726989746,-73.9849853515625,40.7461585998535,"N",431
"203416","id2740358",1,"2016-06-28 19:32:08","2016-06-28 20:12:16",1,-73.7899475097656,40.6435241699219,-73.9797668457031,40.7494430541992,"N",2408
"312018","id1042675",2,"2016-04-11 09:21:01","2016-04-11 09:30:07",6,-73.9956283569336,40.7389984130859,-73.9949188232422,40.760555267334,"N",546
"1288148","id2882158",2,"2016-01-02 00:12:22","2016-01-02 00:15:53",1,-74.0029907226562,40.7233085632324,-74.0010986328125,40.7316627502441,"N",211
"257832","id1730573",2,"2016-02-19 10:19:22","2016-02-19 10:29:43",1,-73.9805603027344,40.7339782714844,-74.0078506469727,40.7068405151367,"N",621
"807796","id1496939",2,"2016-05-16 23:20:00","2016-05-16 23:27:27",1,-74.0028228759766,40.7237968444824,-73.991813659668,40.7458038330078,"N",447
"1293801","id0736885",2,"2016-03-26 08:39:04","2016-03-26 08:44:42",6,-73.9909210205078,40.7505912780762,-73.9790420532227,40.7412910461426,"N",338
"1455852","id3246350",2,"2016-04-09 16:49:50","2016-04-09 16:54:27",2,-73.9829177856445,40.7504386901855,-73.9883499145508,40.7477722167969,"N",277
"1056851","id2533067",1,"2016-05-21 15:43:31","2016-05-21 16:00:54",1,-73.9769287109375,40.7577590942383,-73.9815292358398,40.7794075012207,"N",1043
"1360946","id0174251",1,"2016-06-28 21:26:10","2016-06-28 21:40:11",1,-73.9950103759766,40.739803314209,-74.0088806152344,40.7096977233887,"N",841
"929842","id3867815",2,"2016-03-10 17:21:36","2016-03-10 17:26:41",5,-73.9903182983398,40.7566299438477,-73.9819488525391,40.7709808349609,"N",305
"1372157","id0635908",1,"2016-06-20 17:18:15","2016-06-20 17:38:26",1,-73.9778442382812,40.7737846374512,-73.9790954589844,40.7568321228027,"N",1211
"186572","id3090794",2,"2016-03-25 14:24:30","2016-03-25 14:33:10",2,-74.0044174194336,40.7476234436035,-74.0006332397461,40.7576904296875,"N",520
"1428973","id1070045",2,"2016-03-25 12:50:55","2016-03-25 12:59:42",1,-73.9695129394531,40.7595100402832,-73.9552688598633,40.7825317382812,"N",527
"698758","id1659094",2,"2016-06-14 23:23:40","2016-06-14 23:31:21",1,-73.9419555664062,40.7216911315918,-73.9923553466797,40.7208786010742,"N",461
"856280","id0336284",2,"2016-02-20 12:29:55","2016-02-20 12:33:19",1,-73.9503326416016,40.7837905883789,-73.9391326904297,40.7925605773926,"N",204
"247042","id2514140",2,"2016-02-08 10:22:26","2016-02-08 10:43:58",1,-74.00634765625,40.733081817627,-73.993896484375,40.7181167602539,"N",1292
"1147283","id2287994",2,"2016-01-24 18:43:03","2016-01-24 18:56:11",5,-73.9901275634766,40.7192497253418,-74.0031280517578,40.7388000488281,"N",788
"1173484","id1399477",2,"2016-03-31 11:21:25","2016-03-31 11:33:06",1,-73.9500122070312,40.7763900756836,-73.9790267944336,40.7903289794922,"N",701
"1331321","id1806255",1,"2016-04-21 10:09:39","2016-04-21 10:32:41",2,-73.99267578125,40.7685546875,-73.9280471801758,40.865592956543,"N",1382
"399814","id3037887",1,"2016-03-20 14:58:56","2016-03-20 15:07:10",1,-73.9880065917969,40.7514457702637,-73.9826812744141,40.7355842590332,"N",494
"564993","id3886632",2,"2016-05-16 16:56:16","2016-05-16 17:15:26",1,-73.9890823364258,40.7360305786133,-73.9798965454102,40.7639961242676,"N",1150
"1411551","id3271574",1,"2016-06-08 15:48:27","2016-06-08 15:52:23",1,-73.9631805419922,40.7575531005859,-73.9531707763672,40.7649536132812,"N",236
"503681","id2065308",2,"2016-01-09 22:25:12","2016-01-09 22:32:50",1,-73.973876953125,40.7472114562988,-73.9860992431641,40.7329368591309,"N",458
"562842","id2461479",1,"2016-02-22 11:21:48","2016-02-22 11:44:44",1,-73.8635940551758,40.7703475952148,-73.9420776367188,40.8064270019531,"N",1376
"319752","id2230440",2,"2016-04-17 18:15:35","2016-04-17 18:31:52",2,-73.9603881835938,40.775821685791,-73.9978179931641,40.7616004943848,"N",977
"96296","id3192528",2,"2016-03-12 21:28:12","2016-03-12 21:36:18",1,-73.977783203125,40.7514686584473,-73.9873886108398,40.7563400268555,"N",486
"1455410","id2052119",2,"2016-02-20 00:05:31","2016-02-20 00:08:59",1,-73.9958343505859,40.7539520263672,-73.9947891235352,40.750373840332,"N",208
"387371","id1455614",2,"2016-04-25 08:18:03","2016-04-25 08:30:48",1,-73.994270324707,40.7510414123535,-73.9760971069336,40.748649597168,"N",765
"166549","id3241451",2,"2016-01-27 06:19:37","2016-01-27 06:39:43",6,-73.9914169311523,40.7553405761719,-73.9488296508789,40.8081588745117,"N",1206
"178248","id2035473",2,"2016-06-03 19:21:51","2016-06-03 19:46:10",2,-73.9947814941406,40.7402114868164,-73.951774597168,40.7781066894531,"N",1459
"1121362","id3512284",1,"2016-03-24 18:48:37","2016-03-24 19:09:05",1,-73.9765930175781,40.6828994750977,-73.9572906494141,40.7221031188965,"N",1228
"783589","id0160670",1,"2016-01-31 02:32:26","2016-01-31 02:46:26",2,-73.9854965209961,40.7220993041992,-73.9590454101562,40.7809181213379,"N",840
"1100055","id2303163",2,"2016-02-04 18:54:39","2016-02-04 19:00:40",5,-74.007453918457,40.7049255371094,-74.0104598999023,40.7121353149414,"N",361
"555048","id1363109",2,"2016-06-06 13:42:45","2016-06-06 13:57:05",2,-73.9838714599609,40.7627716064453,-73.99462890625,40.7504081726074,"N",860
"198757","id2274001",2,"2016-06-25 19:27:22","2016-06-25 19:45:08",1,-73.9998779296875,40.7433013916016,-74.0159683227539,40.7113914489746,"N",1066
"663117","id3800288",1,"2016-03-20 21:24:57","2016-03-20 21:41:29",2,-74.0056304931641,40.7263069152832,-73.9714736938477,40.6862258911133,"N",992
"1024203","id2165542",2,"2016-02-05 18:36:26","2016-02-05 19:14:20",1,-73.7941131591797,40.6448669433594,-73.9810409545898,40.7641334533691,"N",2274
"582160","id1247265",2,"2016-06-25 00:41:00","2016-06-25 00:54:55",5,-73.9740295410156,40.7474594116211,-73.9931488037109,40.7179985046387,"N",835
"205809","id1854236",1,"2016-06-10 15:11:59","2016-06-10 15:36:54",1,-73.8732299804688,40.7740058898926,-73.9733657836914,40.7526397705078,"N",1495
"53514","id2189522",2,"2016-06-05 23:39:15","2016-06-05 23:45:40",1,-73.9889297485352,40.7341613769531,-73.982292175293,40.7578201293945,"N",385
"493095","id1761405",2,"2016-06-20 08:27:38","2016-06-20 08:46:28",5,-73.9868469238281,40.7618598937988,-73.9996566772461,40.7339210510254,"N",1130
"1006923","id1830662",1,"2016-06-13 21:41:17","2016-06-13 22:07:22",1,-73.9742279052734,40.7577857971191,-73.9023284912109,40.9008407592773,"N",1565
"259434","id0409666",1,"2016-02-08 06:08:10","2016-02-08 06:12:20",1,-73.9881591796875,40.723503112793,-73.9720230102539,40.7461204528809,"N",250
"231709","id2872863",1,"2016-01-19 08:57:32","2016-01-19 09:21:34",1,-74.0075988769531,40.7322235107422,-73.9775695800781,40.7552108764648,"N",1442
"1180113","id1599278",2,"2016-04-28 23:26:54","2016-04-28 23:40:04",1,-73.9801406860352,40.7857894897461,-73.9444427490234,40.7877807617188,"N",790
"917470","id3181745",2,"2016-03-05 18:11:49","2016-03-05 18:33:23",2,-73.9956665039062,40.7694816589355,-73.9501876831055,40.7716217041016,"N",1294
"225575","id1453174",2,"2016-03-07 10:27:07","2016-03-07 10:54:59",1,-73.9824066162109,40.7705001831055,-73.9799194335938,40.74609375,"N",1672
"828552","id2243115",1,"2016-05-29 04:14:03","2016-05-29 04:29:09",1,-73.9870681762695,40.761058807373,-73.9405288696289,40.8296585083008,"N",906
"449365","id0156759",2,"2016-02-07 17:38:27","2016-02-07 17:48:11",5,-73.9533386230469,40.7760467529297,-73.9600219726562,40.7589111328125,"N",584
"648565","id0779881",1,"2016-03-29 00:31:42","2016-03-29 00:34:34",1,-73.9623947143555,40.7730522155762,-73.9573440551758,40.7710800170898,"N",172
"526818","id1628945",1,"2016-02-29 00:22:57","2016-02-29 00:40:02",1,-73.9724807739258,40.745288848877,-73.9033889770508,40.7560348510742,"N",1025
"939628","id2625610",2,"2016-01-19 20:55:05","2016-01-19 21:04:10",5,-73.9870834350586,40.7508811950684,-73.9840927124023,40.7655181884766,"N",545
"62761","id0310450",2,"2016-03-03 10:20:31","2016-03-03 10:25:12",1,-73.9818496704102,40.7283210754395,-73.9894638061523,40.7302894592285,"N",281
"997437","id1460094",2,"2016-05-15 03:33:40","2016-05-15 03:37:02",2,-73.9822463989258,40.7429809570312,-73.9894714355469,40.7407531738281,"N",202
"808134","id2802128",2,"2016-05-07 17:46:50","2016-05-07 17:49:55",1,-73.9533843994141,40.7726554870605,-73.9541168212891,40.778564453125,"N",185
"756545","id1268041",1,"2016-06-15 12:27:51","2016-06-15 12:30:35",1,-73.9759826660156,40.7572441101074,-73.9783630371094,40.7579650878906,"N",164
"288930","id2118864",1,"2016-06-09 17:32:40","2016-06-09 17:53:53",1,-73.9977035522461,40.7555732727051,-74.00439453125,40.7210807800293,"N",1273
"572317","id1130606",1,"2016-02-27 20:30:36","2016-02-27 20:40:13",2,-74.0067596435547,40.719898223877,-74.0069732666016,40.7439956665039,"N",577
"892142","id1990320",2,"2016-04-20 14:07:43","2016-04-20 14:47:27",2,-73.9711990356445,40.7928009033203,-73.9799880981445,40.7447814941406,"N",2384
"218149","id0325478",1,"2016-02-21 14:53:50","2016-02-21 15:02:21",1,-73.9917373657227,40.7261695861816,-73.9762649536133,40.7497100830078,"N",511
"1318305","id0469940",1,"2016-02-22 20:01:47","2016-02-22 20:06:26",1,-73.9874954223633,40.7217712402344,-73.983512878418,40.7258834838867,"N",279
"780712","id2869509",2,"2016-02-09 17:27:34","2016-02-09 17:31:39",5,-73.9901885986328,40.7321701049805,-73.9956207275391,40.7271385192871,"N",245
"552804","id3247819",2,"2016-05-27 12:12:48","2016-05-27 12:29:48",5,-73.9795532226562,40.7671699523926,-73.9916305541992,40.7597503662109,"N",1020
"1386108","id2681440",2,"2016-05-23 16:24:50","2016-05-23 16:46:17",1,-73.9792251586914,40.766674041748,-74.0053253173828,40.7460289001465,"N",1287
"1340880","id2130208",2,"2016-05-14 00:07:04","2016-05-14 00:24:20",1,-73.9829711914062,40.7718505859375,-73.9345397949219,40.8585014343262,"N",1036
"804228","id0184063",1,"2016-03-29 19:09:19","2016-03-29 19:19:07",2,-73.953483581543,40.7910041809082,-73.9614944458008,40.7683372497559,"N",588
"1144805","id0584782",1,"2016-03-15 20:05:25","2016-03-15 20:11:41",1,-73.9853591918945,40.7317428588867,-73.9975662231445,40.7335090637207,"N",376
"562907","id2956885",2,"2016-03-19 10:15:48","2016-03-19 10:34:11",1,-73.9906311035156,40.7417907714844,-73.9812622070312,40.7840003967285,"N",1103
"1023070","id2026075",2,"2016-02-27 14:56:09","2016-02-27 15:10:55",3,-73.9682769775391,40.7552909851074,-74.0141296386719,40.7126884460449,"N",886
"1035055","id0167223",2,"2016-01-20 13:15:32","2016-01-20 13:20:57",1,-73.9033279418945,40.7456398010254,-73.9195404052734,40.7435607910156,"N",325
"980929","id0823669",2,"2016-06-08 17:27:28","2016-06-08 17:45:09",2,-73.9973449707031,40.7210235595703,-74.0093383789062,40.726016998291,"N",1061
"21820","id3074666",2,"2016-02-16 09:57:53","2016-02-16 10:07:48",1,-73.963508605957,40.754337310791,-73.9542236328125,40.7640914916992,"N",595
"903480","id2475599",1,"2016-04-23 20:08:52","2016-04-23 20:22:50",1,-73.9867630004883,40.742862701416,-73.9653472900391,40.7558784484863,"N",838
"54013","id1848512",2,"2016-03-19 16:15:04","2016-03-19 16:22:18",1,-73.9668960571289,40.7610855102539,-73.9780120849609,40.7579917907715,"N",434
"613740","id0480933",1,"2016-06-01 13:47:45","2016-06-01 13:52:39",1,-73.9638671875,40.7977561950684,-73.9736175537109,40.7946853637695,"N",294
"83254","id2286143",2,"2016-01-30 15:43:04","2016-01-30 15:49:32",5,-74.0116882324219,40.71484375,-74.0170059204102,40.705078125,"N",388
"391617","id1989595",2,"2016-02-10 20:26:32","2016-02-10 20:29:12",1,-73.9828186035156,40.7617683410645,-73.9864120483398,40.7560691833496,"N",160
"1148690","id3556976",2,"2016-05-27 01:49:41","2016-05-27 01:59:52",5,-73.9697189331055,40.6895332336426,-73.9459609985352,40.6740913391113,"N",611
"631701","id3527597",1,"2016-02-29 18:49:39","2016-02-29 18:55:45",1,-73.9548645019531,40.7832221984863,-73.9629516601562,40.7750587463379,"N",366
"23433","id2598249",1,"2016-04-06 22:05:41","2016-04-06 22:30:33",1,-74.013053894043,40.7164993286133,-73.9590759277344,40.6929969787598,"N",1492
"1352611","id1659721",1,"2016-02-15 04:42:38","2016-02-15 04:46:50",1,-73.9966506958008,40.7375373840332,-73.9898529052734,40.7516136169434,"N",252
"532327","id2791851",1,"2016-05-12 19:38:55","2016-05-12 19:41:41",2,-73.9621353149414,40.7791786193848,-73.9558639526367,40.7847213745117,"N",166
"518777","id1986437",2,"2016-03-02 17:54:33","2016-03-02 18:13:27",1,-73.9627151489258,40.7584686279297,-73.9825134277344,40.773853302002,"N",1134
"1259869","id1159796",1,"2016-02-03 02:55:28","2016-02-03 03:07:26",1,-73.9710998535156,40.7580261230469,-73.9466781616211,40.7965431213379,"N",718
"1263449","id2078552",1,"2016-02-20 03:00:43","2016-02-20 03:17:04",2,-73.9839630126953,40.7431831359863,-73.9218902587891,40.7710075378418,"N",981
"320510","id3099307",1,"2016-03-10 15:02:58","2016-03-10 15:23:17",1,-73.9757232666016,40.7507286071777,-73.9798049926758,40.7604598999023,"N",1219
"173377","id0845431",2,"2016-01-10 01:26:08","2016-01-10 01:29:48",3,-73.9820098876953,40.7461395263672,-73.9811096191406,40.7379302978516,"N",220
"813139","id2781709",1,"2016-06-09 13:56:39","2016-06-09 14:35:06",1,-73.9773941040039,40.7897109985352,-73.8703994750977,40.7736358642578,"N",2307
"500454","id3715881",2,"2016-04-23 12:22:23","2016-04-23 12:49:08",1,-73.9868545532227,40.7225303649902,-74.0148315429688,40.6757164001465,"N",1605
"1222376","id1585785",2,"2016-04-10 00:35:43","2016-04-10 00:42:32",1,-73.9628219604492,40.7610206604004,-73.953010559082,40.7799606323242,"N",409
"1051240","id1421807",1,"2016-06-13 14:06:18","2016-06-13 14:06:28",1,-73.7818603515625,40.6446876525879,-73.7817840576172,40.6447334289551,"N",10
"671923","id1497323",2,"2016-04-06 18:58:48","2016-04-06 19:00:53",1,-73.9919967651367,40.7643203735352,-73.9866485595703,40.7717704772949,"N",125
"550126","id2045615",2,"2016-02-29 14:24:39","2016-02-29 14:32:02",6,-73.9908294677734,40.761058807373,-73.9833068847656,40.7513198852539,"N",443
